	S1	S2	Distance
0	P10E0	P10E7	0.0
1	P10E0	P10E90	0.0
2	P10E0	P11E0	0.001945816494536746
3	P10E0	P11E7	0.0013599274705349048
4	P10E0	P11E90	0.002045499900219517
5	P10E0	P13E0	0.0019547369792797882
6	P10E0	P13E7	0.002204464039680353
7	P10E0	P13E90	0.002425004490749057
8	P10E0	P14E0	0.0008258125405532944
9	P10E0	P14E7	0.0015464803253336388
10	P10E0	P14E90	0.001260817238810247
11	P10E0	P15E0	0.0020977973128215375
12	P10E0	P15E7	0.0023946121227238714
13	P10E0	P15E90	0.0010507880910683013
14	P10E0	P17E0	0.0007038171731390246
15	P10E0	P17E7	0.0016096413388914112
16	P10E0	P17E90	0.00079561941311368
17	P10E0	P18E0	0.0015691263782866836
18	P10E0	P18E7	0.0017397207960283447
19	P10E0	P18E90	0.0015691263782866836
20	P10E0	P19E0	0.0023596499852521877
21	P10E0	P19E7	0.0023596499852521877
22	P10E0	P19E90	0.002359882005899705
23	P10E0	P1E0	0.0012218444538886527
24	P10E0	P1E7	0.0012084592145015106
25	P10E0	P1E90	0.0013746054373281744
26	P10E0	P20E0	0.0008693492300049677
27	P10E0	P20E7	0.002269913330581923
28	P10E0	P20E90	0.0008693492300049677
29	P10E0	P21E0	0.0008395913988525584
30	P10E0	P21E7	0.00028047868362004487
31	P10E0	P21E90	0.0008864007464427339
32	P10E0	P23C0	0.0006827802813054759
33	P10E0	P23C7	0.0005919315180766779
34	P10E0	P23C90	0.0006828113619810634
35	P10E0	P25C0	0.0007848908511160166
36	P10E0	P25C7	0.0007768942509825428
37	P10E0	P25C90	0.0005907671533462739
38	P10E0	P2E0	0.0010509169250170773
39	P10E0	P2E7	0.0010509169250170773
40	P10E0	P2E90	0.0010502546867615396
41	P10E0	P38C0	0.0007392439998028683
42	P10E0	P38C7	0.0007392439998028683
43	P10E0	P38C90	0.0007392075694855116
44	P10E0	P4E0	0.0019406251290309262
45	P10E0	P4E7	0.0021873710276516713
46	P10E0	P4E90	0.0021874613066985844
47	P10E0	P5E0	0.0002896391923204237
48	P10E0	P5E7	0.0002896391923204237
49	P10E0	P5E90	0.0002896391923204237
50	P10E0	P7C0	0.0003584412924368887
51	P10E0	P7C7	0.00040968914835868284
52	P10E0	P7C90	0.0004098360655737705
53	P10E0	P9E0	0.0007446940548591287
54	P10E0	P9E7	0.001609574907139909
