	S1	S2	Distance
0	P10E0	P10E7	0.001218934109839507
1	P10E0	P10E90	5.880738620770769e-05
2	P10E0	P11E0	0.0021819438743545983
3	P10E0	P11E90	0.002179294585616656
4	P10E0	P13E0	0.015658689090125053
5	P10E0	P13E90	0.014799902059471666
6	P10E0	P14E0	0.0021566401816118046
7	P10E0	P14E7	0.0017278617710583153
8	P10E0	P14E90	0.0029718908655632145
9	P10E0	P15E0	0.002263488543976349
10	P10E0	P15E90	0.00867293839152705
11	P10E0	P17E0	0.012787474132208817
12	P10E0	P17E7	0.01214313933420664
13	P10E0	P17E90	0.012806246949731577
14	P10E0	P19E0	0.006464522087117131
15	P10E0	P19E7	0.008145707486728904
16	P10E0	P19E90	0.0024664187599605374
17	P10E0	P1E7	0.011415816326530612
18	P10E0	P1E90	0.011182108626198083
19	P10E0	P22E0	0.022736519637173012
20	P10E0	P22E90	0.02321896251953254
21	P10E0	P25C0	0.02040376463826424
22	P10E0	P25C7	0.016934492648063005
23	P10E0	P25C90	0.02118063754427391
24	P10E0	P2E0	0.011726384364820847
25	P10E0	P2E7	0.01178101178101178
26	P10E0	P2E90	0.017506693050867186
27	P10E0	P3E0	0.018336973637425712
28	P10E0	P3E7	0.0217514324114027
29	P10E0	P3E90	0.018356643356643356
30	P10E0	P6C0	0.013211584394904458
31	P10E0	P6C7	0.013521676502021282
32	P10E0	P6C90	0.013831679460775136
33	P10E0	P7C0	0.008391608391608392
34	P10E0	P7C7	0.010212024035617547
35	P10E0	P7C90	0.0097259337517867
36	P10E7	P10E90	0.0011716461628588166
37	P10E7	P11E0	0.0022810671427154617
38	P10E7	P11E90	0.002468011693103944
39	P10E7	P13E0	0.01242087662725427
40	P10E7	P13E90	0.011511571841851495
41	P10E7	P14E0	0.0018480221762661151
42	P10E7	P14E7	0.0016516792071939806
43	P10E7	P14E90	0.002678445561768714
44	P10E7	P15E0	0.0019244133212166568
45	P10E7	P15E90	0.0064938044974759065
46	P10E7	P17E0	0.009100974313551816
47	P10E7	P17E7	0.008461863016267404
48	P10E7	P17E90	0.009123521856592409
49	P10E7	P19E0	0.0034230944774075764
50	P10E7	P19E7	0.0057278994322789946
51	P10E7	P19E90	0.0017049533381191674
52	P10E7	P1E7	0.006983136468315876
53	P10E7	P1E90	0.006954436450839328
54	P10E7	P22E0	0.01604987398859265
55	P10E7	P22E90	0.01663307675497171
56	P10E7	P25C0	0.014768963457674974
57	P10E7	P25C7	0.011802685950413222
58	P10E7	P25C90	0.015555436356809527
59	P10E7	P2E0	0.007095553453169348
60	P10E7	P2E7	0.007042253521126761
61	P10E7	P2E90	0.012387242682017938
62	P10E7	P3E0	0.012166130611103342
63	P10E7	P3E7	0.015787667314952524
64	P10E7	P3E90	0.012277111955568546
65	P10E7	P6C0	0.008845975948196114
66	P10E7	P6C7	0.009446838119196083
67	P10E7	P6C90	0.009654540060947655
68	P10E7	P7C0	0.004644174293129354
69	P10E7	P7C7	0.006736419664612298
70	P10E7	P7C90	0.006528211198393
71	P10E90	P11E0	0.0022415725493577033
72	P10E90	P11E90	0.002236947621660406
73	P10E90	P13E0	0.015689153547053865
74	P10E90	P13E90	0.014872617526305773
75	P10E90	P14E0	0.002256317689530686
76	P10E90	P14E7	0.0018357940785876103
77	P10E90	P14E90	0.003158974358974359
78	P10E90	P15E0	0.0022577523844629775
79	P10E90	P15E90	0.008673521327496691
80	P10E90	P17E0	0.012770137524557957
81	P10E90	P17E7	0.012120324045969312
82	P10E90	P17E90	0.01278777402372908
83	P10E90	P19E0	0.006220242666257103
84	P10E90	P19E7	0.00791762013729977
85	P10E90	P19E90	0.002152356061188408
86	P10E90	P1E7	0.011327478681430572
87	P10E90	P1E90	0.01107011070110701
88	P10E90	P22E0	0.02240976493586993
89	P10E90	P22E90	0.022917169236167458
90	P10E90	P25C0	0.02005963029218843
91	P10E90	P25C7	0.016645123251014807
92	P10E90	P25C90	0.020839703634011525
93	P10E90	P2E0	0.01170816319155856
94	P10E90	P2E7	0.011611677011255308
95	P10E90	P2E90	0.017283778767631774
96	P10E90	P3E0	0.018184117349519476
97	P10E90	P3E7	0.021451455634489483
98	P10E90	P3E90	0.01806863443327794
99	P10E90	P6C0	0.012949890634320938
100	P10E90	P6C7	0.013272385548878112
101	P10E90	P6C90	0.013624360262672058
102	P10E90	P7C0	0.008298124563056628
103	P10E90	P7C7	0.01011484236407208
104	P10E90	P7C90	0.0097223085046903
105	P11E0	P11E90	0.0
106	P11E0	P13E0	0.0159136690647482
107	P11E0	P13E90	0.015325318895108745
108	P11E0	P14E0	0.0011711887565879367
109	P11E0	P14E7	0.0007571229328551504
110	P11E0	P14E90	0.0014408628710221893
111	P11E0	P15E0	0.0006819621023917385
112	P11E0	P15E90	0.007546515158086482
113	P11E0	P17E0	0.013295223247152571
114	P11E0	P17E7	0.012521096565251107
115	P11E0	P17E90	0.013309959745487598
116	P11E0	P19E0	0.005916219972205678
117	P11E0	P19E7	0.00712463293698551
118	P11E0	P19E90	0.001760425631797199
119	P11E0	P1E7	0.010883023786249594
120	P11E0	P1E90	0.010678871090770405
121	P11E0	P22E0	0.02234536082474227
122	P11E0	P22E90	0.023042365103135114
123	P11E0	P25C0	0.020105540897097627
124	P11E0	P25C7	0.016441128114329077
125	P11E0	P25C90	0.020883659315826385
126	P11E0	P2E0	0.011349399366202374
127	P11E0	P2E7	0.011417524994714108
128	P11E0	P2E90	0.01706847149491157
129	P11E0	P3E0	0.01779935275080906
130	P11E0	P3E7	0.020806142034548943
131	P11E0	P3E90	0.01772893772893773
132	P11E0	P6C0	0.012851061551230222
133	P11E0	P6C7	0.013181499103034084
134	P11E0	P6C90	0.013507798701460235
135	P11E0	P7C0	0.0074593516895259705
136	P11E0	P7C7	0.008956832109906391
137	P11E0	P7C90	0.0083025210084033
138	P11E90	P13E0	0.01583920476268502
139	P11E90	P13E90	0.01514977289714253
140	P11E90	P14E0	0.0012831157068457996
141	P11E90	P14E7	0.0010011166300874052
142	P11E90	P14E90	0.0014942853681192197
143	P11E90	P15E0	0.0006980628755204308
144	P11E90	P15E90	0.008022182711032088
145	P11E90	P17E0	0.013333610683529559
146	P11E90	P17E7	0.012617103184316518
147	P11E90	P17E90	0.013351912318282968
148	P11E90	P19E0	0.006374439285433226
149	P11E90	P19E7	0.007444051825677267
150	P11E90	P19E90	0.0020234250359936184
151	P11E90	P1E7	0.010897272495539128
152	P11E90	P1E90	0.011041977039698536
153	P11E90	P22E0	0.022637032732907226
154	P11E90	P22E90	0.02310871020615463
155	P11E90	P25C0	0.020226638860272872
156	P11E90	P25C7	0.016868052199130016
157	P11E90	P25C90	0.021023177496038034
158	P11E90	P2E0	0.01169054441260745
159	P11E90	P2E7	0.011652838631490631
160	P11E90	P2E90	0.016951550159141814
161	P11E90	P3E0	0.018137814760428562
162	P11E90	P3E7	0.02124579246443954
163	P11E90	P3E90	0.018151223414526498
164	P11E90	P6C0	0.01316021237512896
165	P11E90	P6C7	0.01345455431788822
166	P11E90	P6C90	0.01373607120330787
167	P11E90	P7C0	0.007622294407101277
168	P11E90	P7C7	0.009227102485529453
169	P11E90	P7C90	0.0085644371941272
170	P13E0	P13E90	0.0
171	P13E0	P14E0	0.00949456778460085
172	P13E0	P14E7	0.00871206621170321
173	P13E0	P14E90	0.012657576537175199
174	P13E0	P15E0	0.015883744508279823
175	P13E0	P15E90	0.014699164270550614
176	P13E0	P17E0	0.015016201691298506
177	P13E0	P17E7	0.013889281774207236
178	P13E0	P17E90	0.015084901934974332
179	P13E0	P19E0	0.008902779750911588
180	P13E0	P19E7	0.010142897170075651
181	P13E0	P19E90	0.008968609865470852
182	P13E0	P1E7	0.011461744566835368
183	P13E0	P1E90	0.01072860788500599
184	P13E0	P22E0	0.022698394362943283
185	P13E0	P22E90	0.022709003215434082
186	P13E0	P25C0	0.020451780488606845
187	P13E0	P25C7	0.0177945104096277
188	P13E0	P25C90	0.02084614637620173
189	P13E0	P2E0	0.010755159259089028
190	P13E0	P2E7	0.011562385656787412
191	P13E0	P2E90	0.018102286170183498
192	P13E0	P3E0	0.01866915588745166
193	P13E0	P3E7	0.020974227746298667
194	P13E0	P3E90	0.01794535739489868
195	P13E0	P6C0	0.014428832461722638
196	P13E0	P6C7	0.01483216237314598
197	P13E0	P6C90	0.014958560743885184
198	P13E0	P7C0	0.009178411825369543
199	P13E0	P7C7	0.011844702785698618
200	P13E0	P7C90	0.0115717006005566
201	P13E90	P14E0	0.008562844266399599
202	P13E90	P14E7	0.008077629163388408
203	P13E90	P14E90	0.011612548156301595
204	P13E90	P15E0	0.014781642479544766
205	P13E90	P15E90	0.013473545842918173
206	P13E90	P17E0	0.013859331772717599
207	P13E90	P17E7	0.012705936099134854
208	P13E90	P17E90	0.013928020838870873
209	P13E90	P19E0	0.007696161027369188
210	P13E90	P19E7	0.009059901939884886
211	P13E90	P19E90	0.0075619533527696795
212	P13E90	P1E7	0.01061029774633986
213	P13E90	P1E90	0.010333418172562994
214	P13E90	P22E0	0.02105609967951598
215	P13E90	P22E90	0.020622748925293366
216	P13E90	P25C0	0.018796992481203006
217	P13E90	P25C7	0.016409923787903357
218	P13E90	P25C90	0.019349896756144673
219	P13E90	P2E0	0.009939801203975921
220	P13E90	P2E7	0.01048171275646744
221	P13E90	P2E90	0.01728157603310602
222	P13E90	P3E0	0.017565661315241485
223	P13E90	P3E7	0.020293219828883442
224	P13E90	P3E90	0.017053688787031108
225	P13E90	P6C0	0.01334210279056657
226	P13E90	P6C7	0.01381058146819295
227	P13E90	P6C90	0.013942264724282777
228	P13E90	P7C0	0.00815767147425439
229	P13E90	P7C7	0.010614389931888117
230	P13E90	P7C90	0.0104213551223903
231	P14E0	P14E7	3.846153846153846e-05
232	P14E0	P14E90	8.118860112040269e-05
233	P14E0	P15E0	0.001108859404274844
234	P14E0	P15E90	0.0045984874396686045
235	P14E0	P17E0	0.005605848263323359
236	P14E0	P17E7	0.005511842473139753
237	P14E0	P17E90	0.005604574544628318
238	P14E0	P19E0	0.0022074080614542402
239	P14E0	P19E7	0.003240199723786253
240	P14E0	P19E90	0.0005661527741485933
241	P14E0	P1E7	0.005913173652694611
242	P14E0	P1E90	0.006140634378318482
243	P14E0	P22E0	0.01738949124270225
244	P14E0	P22E90	0.017865173132741916
245	P14E0	P25C0	0.014228528397606119
246	P14E0	P25C7	0.01076474545862301
247	P14E0	P25C90	0.015062111801242235
248	P14E0	P2E0	0.005492730210016155
249	P14E0	P2E7	0.006370432768242603
250	P14E0	P2E90	0.009796806966618287
251	P14E0	P3E0	0.013398013398013399
252	P14E0	P3E7	0.014212620807276862
253	P14E0	P3E90	0.0126850756617857
254	P14E0	P6C0	0.006049388289467744
255	P14E0	P6C7	0.00642878715968417
256	P14E0	P6C90	0.0063571256135833264
257	P14E0	P7C0	0.003759597564204395
258	P14E0	P7C7	0.005143867545410706
259	P14E0	P7C90	0.0044580513481576
260	P14E7	P14E90	0.00012444001991040318
261	P14E7	P15E0	0.0008735358348223148
262	P14E7	P15E90	0.003917006011246849
263	P14E7	P17E0	0.005666168253718423
264	P14E7	P17E7	0.005347811887655127
265	P14E7	P17E90	0.005665499468859424
266	P14E7	P19E0	0.001594896331738437
267	P14E7	P19E7	0.0025079053538327335
268	P14E7	P19E90	0.0004449388209121246
269	P14E7	P1E7	0.00541109274011724
270	P14E7	P1E90	0.005427088249174139
271	P14E7	P22E0	0.016298318969195324
272	P14E7	P22E90	0.017273829938516876
273	P14E7	P25C0	0.013282184548116983
274	P14E7	P25C7	0.010089251067132324
275	P14E7	P25C90	0.014169795325178636
276	P14E7	P2E0	0.004155354867305668
277	P14E7	P2E7	0.005087956698240866
278	P14E7	P2E90	0.008564950877487614
279	P14E7	P3E0	0.012201464175701084
280	P14E7	P3E7	0.01305587229190422
281	P14E7	P3E90	0.011703456892961267
282	P14E7	P6C0	0.005599518719052247
283	P14E7	P6C7	0.005967114568599717
284	P14E7	P6C90	0.005909471919530595
285	P14E7	P7C0	0.0027869126581572933
286	P14E7	P7C7	0.004347580599627351
287	P14E7	P7C90	0.0035653650254668
288	P14E90	P15E0	0.001151315789473684
289	P14E90	P15E90	0.005593838670449939
290	P14E90	P17E0	0.010618957110982563
291	P14E90	P17E7	0.01050420168067227
292	P14E90	P17E90	0.010616763746023878
293	P14E90	P19E0	0.004910060903640055
294	P14E90	P19E7	0.0063576009902104194
295	P14E90	P19E90	0.0011176826712615843
296	P14E90	P1E7	0.010053619302949061
297	P14E90	P1E90	0.009438071729345143
298	P14E90	P22E0	0.021468926553672316
299	P14E90	P22E90	0.02206105875711122
300	P14E90	P25C0	0.018798254447801276
301	P14E90	P25C7	0.01496299910547288
302	P14E90	P25C90	0.01950302777197745
303	P14E90	P2E0	0.00838738537239991
