	S1	S2	Distance
0	P10E0	P10E7	0.0012405622786910836
1	P10E0	P10E90	0.0014105428717654256
2	P10E0	P11E0	0.0015342890352576521
3	P10E0	P11E7	0.0010954225834252898
4	P10E0	P11E90	0.0003718163227365681
5	P10E0	P12E0	0.0014946799527106908
6	P10E0	P12E7	0.0025803823040097783
7	P10E0	P12E90	0.0018486825109790752
8	P10E0	P13E90	0.0024930043245993388
9	P10E0	P14E0	0.0017146299643171603
10	P10E0	P14E7	0.0014611007645055408
11	P10E0	P14E90	0.0013995638026148517
12	P10E0	P15E90	0.001256306261746958
13	P10E0	P17E0	0.0018699249468480238
14	P10E0	P17E90	0.001953440025806914
15	P10E0	P18E0	0.0020335658939652124
16	P10E0	P18E7	0.0012169666099823499
17	P10E0	P18E90	0.001434269368679747
18	P10E0	P19E0	0.0005885034605661237
19	P10E0	P19E7	0.0015203145478374835
20	P10E0	P1E0	0.0011631891219274675
21	P10E0	P1E7	0.001217769368571486
22	P10E0	P20E90	0.001232026062725837
23	P10E0	P21E0	0.0005157463817167907
24	P10E0	P21E7	0.0015218616635799985
25	P10E0	P21E90	0.00028185800798866123
26	P10E0	P22E0	0.0012342738355600787
27	P10E0	P22E90	0.0016766663927015699
28	P10E0	P23C0	0.0008216662101854388
29	P10E0	P23C7	0.0004342930673958501
30	P10E0	P23C90	0.0008060355945318545
31	P10E0	P25C0	0.0012939245450297723
32	P10E0	P25C90	0.00035475860289612023
33	P10E0	P2E0	0.002817409335767575
34	P10E0	P38C0	0.00145685396727385
35	P10E0	P38C7	0.0008795500576952561
36	P10E0	P38C90	0.0010503253546899488
37	P10E0	P3E7	0.0017133878274242348
38	P10E0	P5E0	0.0021856167135395742
39	P10E0	P5E7	0.0012496943682251624
40	P10E0	P6C0	9.645061728395061e-05
41	P10E0	P6C7	0.00024902051929078954
42	P10E0	P8C0	0.003384803842558267
43	P10E0	P8C7	0.003455960724782791
44	P10E0	P8C90	0.0035800194688699206
45	P10E0	P9E0	0.0016225269548832827
46	P10E0	P9E90	0.0009022703071783
47	P10E7	P10E90	0.0004567136912615447
