	S1	S2	Distance
0	P10E0	P10E90	0.012429298277331543
1	P10E0	P11E0	0.009950551232166018
2	P10E0	P11E90	0.011115486157282193
3	P10E0	P12E90	0.013312514085187212
4	P10E0	P13E0	0.011565024758926245
5	P10E0	P13E90	0.011595607235142118
6	P10E0	P14E0	0.011930936368339369
7	P10E0	P14E90	0.011936270355545705
8	P10E0	P15E0	0.011571860543250717
9	P10E0	P15E90	0.006164623931454149
10	P10E0	P17E0	0.007126061868364346
11	P10E0	P17E7	0.014279858641585519
12	P10E0	P17E90	0.008495605271062702
13	P10E0	P18E0	0.004572941030025485
14	P10E0	P18E90	0.009158136080343592
15	P10E0	P19E0	0.011086936696327371
16	P10E0	P19E90	0.011743793971383407
17	P10E0	P1E90	0.012049902106368289
18	P10E0	P20E0	0.007625429463138294
19	P10E0	P21E0	0.01661033634126333
20	P10E0	P22E0	0.012200571173236453
21	P10E0	P22E90	0.012252512798001382
22	P10E0	P23C90	0.012560590651539366
23	P10E0	P25C0	0.011581142233727333
24	P10E0	P25C7	0.011605016361911278
25	P10E0	P25C90	0.011292500306861422
26	P10E0	P2E0	0.01661552036228452
27	P10E0	P2E7	0.016028448041554677
28	P10E0	P38C0	0.011786764943587755
29	P10E0	P38C7	0.011661596407359118
30	P10E0	P38C90	0.014821993926471539
31	P10E0	P3E0	0.012526451487364094
32	P10E0	P4E0	0.007142810249407501
33	P10E0	P4E90	0.00733201799795537
34	P10E0	P5E0	0.006297633636310019
35	P10E0	P5E90	0.014983086777589489
36	P10E0	P6C0	0.012463272093248523
37	P10E0	P6C7	0.012438084044250132
38	P10E0	P6C90	0.012469906346614342
39	P10E0	P7C0	0.020569683553587858
40	P10E0	P7C7	0.020400395320262835
41	P10E0	P7C90	0.020962870847397407
42	P10E0	P8C0	0.01585806249018684
43	P10E0	P8C7	0.016142091864826173
44	P10E0	P8C90	0.016109994163045593
45	P10E0	P9E0	0.0125863607814617
46	P10E90	P11E0	0.010382093418602769
47	P10E90	P11E90	0.012415618115369545
48	P10E90	P12E90	0.013758076440901348
49	P10E90	P13E0	0.01181763375059153
50	P10E90	P13E90	0.01272210650826712
51	P10E90	P14E0	0.012523167215815485
52	P10E90	P14E90	0.012395005675368899
53	P10E90	P15E0	0.0127492140234925
54	P10E90	P15E90	0.007301194021982657
55	P10E90	P17E0	0.007966205556786921
56	P10E90	P17E7	0.01580088247268406
57	P10E90	P17E90	0.009534394010294807
58	P10E90	P18E0	0.007344164780620797
59	P10E90	P18E90	0.013208688267236276
60	P10E90	P19E0	0.011913326981287392
61	P10E90	P19E90	0.012302166045481554
62	P10E90	P1E90	0.01270517973181084
63	P10E90	P20E0	0.007752747396173223
64	P10E90	P21E0	0.017310053020607518
65	P10E90	P22E0	0.012454495667021037
66	P10E90	P22E90	0.012536768956082774
67	P10E90	P23C90	0.012713584288052374
68	P10E90	P25C0	0.01336939622496049
69	P10E90	P25C7	0.013475063425286617
70	P10E90	P25C90	0.013115681597541453
71	P10E90	P2E0	0.017576246570921415
72	P10E90	P2E7	0.017164643985619826
73	P10E90	P38C0	0.01332938769733541
74	P10E90	P38C7	0.013197124678098932
75	P10E90	P38C90	0.016176423313080657
76	P10E90	P3E0	0.012750719798698313
77	P10E90	P4E0	0.007899637361560326
78	P10E90	P4E90	0.00816554012455689
79	P10E90	P5E0	0.007430215339252281
80	P10E90	P5E90	0.016246721039373566
81	P10E90	P6C0	0.01371931628325408
82	P10E90	P6C7	0.01367530155710788
83	P10E90	P6C90	0.013737604685814109
84	P10E90	P7C0	0.021173254417453505
85	P10E90	P7C7	0.02094992489398753
86	P10E90	P7C90	0.021539529522711792
87	P10E90	P8C0	0.016472473451207257
88	P10E90	P8C7	0.01668998149855276
89	P10E90	P8C90	0.016683554597497145
90	P10E90	P9E0	0.012929618190182
91	P11E0	P11E90	0.0016796859189703323
92	P11E0	P12E90	0.011088481556913329
93	P11E0	P13E0	0.009501187648456057
94	P11E0	P13E90	0.010550402980843223
95	P11E0	P14E0	0.010566587720896338
96	P11E0	P14E90	0.010536980749746707
97	P11E0	P15E0	0.010931395372375958
98	P11E0	P15E90	0.004929664617796295
99	P11E0	P17E0	0.0057112443962252565
100	P11E0	P17E7	0.011543341689103457
101	P11E0	P17E90	0.006565222726714935
102	P11E0	P18E0	0.00443650255715078
103	P11E0	P18E90	0.010686961097842368
104	P11E0	P19E0	0.008900152052711607
105	P11E0	P19E90	0.009530335118973464
106	P11E0	P1E90	0.00987228922252304
107	P11E0	P20E0	0.005351760339559967
108	P11E0	P21E0	0.012563681016460654
109	P11E0	P22E0	0.009554269057932878
110	P11E0	P22E90	0.0095519488404096
111	P11E0	P23C90	0.010631123804990282
112	P11E0	P25C0	0.011335114565622216
113	P11E0	P25C7	0.01133717987650572
114	P11E0	P25C90	0.011139917362067568
115	P11E0	P2E0	0.01349106672608678
116	P11E0	P2E7	0.013303378705783886
117	P11E0	P38C0	0.01060964992204742
118	P11E0	P38C7	0.010515856586900721
119	P11E0	P38C90	0.011888607594936708
120	P11E0	P3E0	0.009514534012586156
121	P11E0	P4E0	0.0059211743662493065
122	P11E0	P4E90	0.0055350176671228124
123	P11E0	P5E0	0.005149140442292701
124	P11E0	P5E90	0.011682195355664744
125	P11E0	P6C0	0.011051960407262716
126	P11E0	P6C7	0.011031495425471622
127	P11E0	P6C90	0.011049947381202947
128	P11E0	P7C0	0.01910370886369873
129	P11E0	P7C7	0.019051200100269474
130	P11E0	P7C90	0.01979604079184163
131	P11E0	P8C0	0.01316881182852888
132	P11E0	P8C7	0.01322933549432739
133	P11E0	P8C90	0.013278731729073326
134	P11E0	P9E0	0.0084107151538723
135	P11E90	P12E90	0.013786011536545784
136	P11E90	P13E0	0.011543469389077106
137	P11E90	P13E90	0.012593406452193244
138	P11E90	P14E0	0.01232797427652733
139	P11E90	P14E90	0.012212750785985155
140	P11E90	P15E0	0.0118428746762969
141	P11E90	P15E90	0.006594246338908688
142	P11E90	P17E0	0.007465506234284002
143	P11E90	P17E7	0.015741270749856897
144	P11E90	P17E90	0.00914016214530714
145	P11E90	P18E0	0.00639027634684855
146	P11E90	P18E90	0.012484001054804829
147	P11E90	P19E0	0.010792182469505283
148	P11E90	P19E90	0.011248920319585402
149	P11E90	P1E90	0.012192489276428792
150	P11E90	P20E0	0.007344021079818943
151	P11E90	P21E0	0.016758062410236325
152	P11E90	P22E0	0.011837825652915983
153	P11E90	P22E90	0.011929220812573835
154	P11E90	P23C90	0.012160359842046078
155	P11E90	P25C0	0.012892786973662244
156	P11E90	P25C7	0.012948328657726308
157	P11E90	P25C90	0.012510441431600591
158	P11E90	P2E0	0.01689939087342556
159	P11E90	P2E7	0.016241438548848096
160	P11E90	P38C0	0.012223665427796139
161	P11E90	P38C7	0.012108709888670596
162	P11E90	P38C90	0.014985894494675895
163	P11E90	P3E0	0.01126126126126126
164	P11E90	P4E0	0.007295027364516256
165	P11E90	P4E90	0.00685299737668815
166	P11E90	P5E0	0.006219562283635511
167	P11E90	P5E90	0.015252869673859288
168	P11E90	P6C0	0.012818701432149509
169	P11E90	P6C7	0.012799599249877976
170	P11E90	P6C90	0.012837135264894287
171	P11E90	P7C0	0.020656031309077644
172	P11E90	P7C7	0.02039026529269897
173	P11E90	P7C90	0.021084948580480874
174	P11E90	P8C0	0.01589694488017873
175	P11E90	P8C7	0.016194201535001514
176	P11E90	P8C90	0.016170037037515003
177	P11E90	P9E0	0.011373901617804
178	P12E90	P13E0	0.012438372055553766
179	P12E90	P13E90	0.013991412167703962
180	P12E90	P14E0	0.013852730369941824
181	P12E90	P14E90	0.0138167312734233
182	P12E90	P15E0	0.013917235837685818
183	P12E90	P15E90	0.008171620404487021
184	P12E90	P17E0	0.008365204654569127
185	P12E90	P17E7	0.015891032917139614
186	P12E90	P17E90	0.009825894887286428
187	P12E90	P18E0	0.007808297334746108
188	P12E90	P18E90	0.013953189300411523
189	P12E90	P19E0	0.013334621702579959
190	P12E90	P19E90	0.013959642739000992
191	P12E90	P1E90	0.013205403358161848
192	P12E90	P20E0	0.008494334393087144
193	P12E90	P21E0	0.016196615632554392
194	P12E90	P22E0	0.013858520900321544
195	P12E90	P22E90	0.013870138219222115
196	P12E90	P23C90	0.012848608567740387
197	P12E90	P25C0	0.013722843553155933
198	P12E90	P25C7	0.013738029436339096
199	P12E90	P25C90	0.013440082312465837
200	P12E90	P2E0	0.017511416993632213
201	P12E90	P2E7	0.017450410703396823
202	P12E90	P38C0	0.013431779429270018
203	P12E90	P38C7	0.01334521013847275
