	S1	S2	Distance
0	P10E0	P10E7	0.00011184570263955858
1	P10E0	P10E90	5.1899073601536214e-05
2	P10E0	P11E0	0.0021455624172092764
3	P10E0	P11E7	0.0016491013653219934
4	P10E0	P13E0	0.002230327202120123
5	P10E0	P13E7	0.0022430954717510164
6	P10E0	P13E90	0.00222939124504944
7	P10E0	P14E7	0.0014644702721862582
8	P10E0	P15E0	0.0029275203987572974
9	P10E0	P15E7	0.0031302839800563627
10	P10E0	P15E90	0.002271417807915614
11	P10E0	P17E7	0.003120341157299865
12	P10E0	P17E90	0.002853715282826814
13	P10E0	P19E7	0.0023014636747638894
14	P10E0	P1E0	0.002760512517795757
15	P10E0	P1E7	0.002555131313424602
16	P10E0	P1E90	0.003082185981134312
17	P10E0	P20E0	0.0025588754595313847
18	P10E0	P20E7	0.002612997336264851
19	P10E0	P20E90	0.002601241501625776
20	P10E0	P21E0	0.002563414431005284
21	P10E0	P21E7	0.0026191059555089936
22	P10E0	P22E0	0.0031136207715446724
23	P10E0	P22E7	0.0032887256188227063
24	P10E0	P22E90	0.0031113220481991245
25	P10E0	P23C0	0.0018046945495880844
26	P10E0	P23C90	0.0018734388009991674
27	P10E0	P2E0	0.002754674532103916
28	P10E0	P2E7	0.0023292168203845553
29	P10E0	P38C0	0.0015056523670829837
30	P10E0	P38C7	0.002206066683379293
31	P10E0	P38C90	0.0016860355136651122
32	P10E0	P7C0	0.0024786744674199454
33	P10E0	P7C7	0.002308247794914118
34	P10E0	P7C90	0.002064803049555273
35	P10E0	P8C0	0.00231269255230402
36	P10E0	P8C7	0.002320798817301101
37	P10E0	P8C90	0.002320760482652109
38	P10E0	P9E7	0.0026297530430611353
39	P10E0	P9E90	0.0028521515918571
40	P10E7	P10E90	0.00011451547231270358
41	P10E7	P11E0	0.002123090438772024
42	P10E7	P11E7	0.0014286967528479941
43	P10E7	P13E0	0.002075986426242598
44	P10E7	P13E7	0.0020779774352963115
45	P10E7	P13E90	0.002075875926492701
46	P10E7	P14E7	0.0013995896348837525
47	P10E7	P15E0	0.0026509155953621847
48	P10E7	P15E7	0.00275308739085975
49	P10E7	P15E90	0.001890389711109675
50	P10E7	P17E7	0.0028256755335926823
51	P10E7	P17E90	0.0023520622051274955
52	P10E7	P19E7	0.002164974711639923
53	P10E7	P1E0	0.0020994527269296093
54	P10E7	P1E7	0.0022254044430683488
55	P10E7	P1E90	0.002621231979030144
56	P10E7	P20E0	0.0021147271115613524
57	P10E7	P20E7	0.002125586750509255
58	P10E7	P20E90	0.0021118389438276133
59	P10E7	P21E0	0.0021465021465021466
60	P10E7	P21E7	0.002124672762453997
61	P10E7	P22E0	0.002837140267689438
62	P10E7	P22E7	0.002874204344117068
63	P10E7	P22E90	0.0028489654448062176
64	P10E7	P23C0	0.0015747535510692576
65	P10E7	P23C90	0.0014696033931096064
66	P10E7	P2E0	0.0025010095220727117
67	P10E7	P2E7	0.002464662636135746
68	P10E7	P38C0	0.0014569635385534966
69	P10E7	P38C7	0.002089981853450973
70	P10E7	P38C90	0.001705273901840949
71	P10E7	P7C0	0.0024760501105379512
72	P10E7	P7C7	0.0021094764171354394
73	P10E7	P7C90	0.002018797987821022
74	P10E7	P8C0	0.002050275233917765
75	P10E7	P8C7	0.0020501733328363216
76	P10E7	P8C90	0.0020502497576977557
77	P10E7	P9E7	0.002336448598130841
78	P10E7	P9E90	0.0024420876360591
79	P10E90	P11E0	0.0021884314983209446
80	P10E90	P11E7	0.0014948734633580135
81	P10E90	P13E0	0.002253104944826631
82	P10E90	P13E7	0.00226486956200196
83	P10E90	P13E90	0.0022528969114999305
84	P10E90	P14E7	0.0013942921773383646
85	P10E90	P15E0	0.0026564849751010817
86	P10E90	P15E7	0.0028592047208849834
87	P10E90	P15E90	0.002041192886961736
88	P10E90	P17E7	0.0028598839599798987
89	P10E90	P17E90	0.002552342205761001
90	P10E90	P19E7	0.002219771929315498
91	P10E90	P1E0	0.0021868678585096495
92	P10E90	P1E7	0.002221088333283309
93	P10E90	P1E90	0.0027666876794844855
94	P10E90	P20E0	0.002258006477150054
95	P10E90	P20E7	0.002317311205982228
96	P10E90	P20E90	0.0023077402856608244
97	P10E90	P21E0	0.0021745039412883935
98	P10E90	P21E7	0.002325850806918738
99	P10E90	P22E0	0.002906571823897035
100	P10E90	P22E7	0.003093402280807055
101	P10E90	P22E90	0.0028766297035215517
102	P10E90	P23C0	0.0016858088850617927
103	P10E90	P23C90	0.0014352253032928943
104	P10E90	P2E0	0.002413380228990496
105	P10E90	P2E7	0.0022850385899873763
106	P10E90	P38C0	0.001421094589442307
107	P10E90	P38C7	0.001981663011599334
108	P10E90	P38C90	0.0016543385244339737
109	P10E90	P7C0	0.002375680413322262
110	P10E90	P7C7	0.0022673288706542864
111	P10E90	P7C90	0.002017593414575095
112	P10E90	P8C0	0.002330414518134625
113	P10E90	P8C7	0.0023216180025389978
114	P10E90	P8C90	0.002338947386726256
115	P10E90	P9E7	0.0023146055225041137
116	P10E90	P9E90	0.0023862732472254
117	P11E0	P11E7	0.00048124910879794667
118	P11E0	P13E0	0.0019157837119286858
119	P11E0	P13E7	0.001917057902973396
120	P11E0	P13E90	0.0019157837119286858
121	P11E0	P14E7	0.0012908446362515412
122	P11E0	P15E0	0.0016842944074181396
123	P11E0	P15E7	0.001997240177209674
124	P11E0	P15E90	0.0010166338603967036
125	P11E0	P17E7	0.0021001113972132436
126	P11E0	P17E90	0.001462682597876261
127	P11E0	P19E7	0.0021953046308014154
128	P11E0	P1E0	0.0015564728970697706
129	P11E0	P1E7	0.001853396348809193
130	P11E0	P1E90	0.0017337699865151224
131	P11E0	P20E0	0.0015298874439951917
132	P11E0	P20E7	0.0015279116721538097
133	P11E0	P20E90	0.0015278560905072846
134	P11E0	P21E0	0.0014228033070563353
135	P11E0	P21E7	0.0015461573442473852
136	P11E0	P22E0	0.0021386992988785777
137	P11E0	P22E7	0.002484997975186835
138	P11E0	P22E90	0.002119156055395483
139	P11E0	P23C0	0.0012931830777757251
140	P11E0	P23C90	0.0010291242152927857
141	P11E0	P2E0	0.001515459535382284
142	P11E0	P2E7	0.001059056325074552
143	P11E0	P38C0	0.0009380364949292932
144	P11E0	P38C7	0.0013858290100206097
145	P11E0	P38C90	0.0010614960016983937
146	P11E0	P7C0	0.0023360442983215088
147	P11E0	P7C7	0.0017475592422583125
148	P11E0	P7C90	0.0009744589188634731
149	P11E0	P8C0	0.0023474602286065113
150	P11E0	P8C7	0.0023472906848671974
151	P11E0	P8C90	0.0023471635431336437
152	P11E0	P9E7	0.0003710247349823322
153	P11E0	P9E90	0.0004050222762251
154	P11E7	P13E0	0.0013547446263234646
155	P11E7	P13E7	0.0013825999792610004
156	P11E7	P13E90	0.0014228921792671673
157	P11E7	P14E7	0.0005924872615238773
158	P11E7	P15E0	0.0015116084850509436
159	P11E7	P15E7	0.001654238668465121
160	P11E7	P15E90	0.0009093243185416578
161	P11E7	P17E7	0.0016521923321330227
162	P11E7	P17E90	0.0013674060130347534
163	P11E7	P19E7	0.001569194662009115
164	P11E7	P1E0	0.001136059877038225
165	P11E7	P1E7	0.0012292296345572603
166	P11E7	P1E90	0.0014478208650729669
167	P11E7	P20E0	0.0011076055581660737
168	P11E7	P20E7	0.0011396343187981433
169	P11E7	P20E90	0.0011383937845361252
170	P11E7	P21E0	0.0010653603103203365
171	P11E7	P21E7	0.0011470082202255784
172	P11E7	P22E0	0.0016946090786315816
173	P11E7	P22E7	0.0018736204506955496
174	P11E7	P22E90	0.0016932835949184301
175	P11E7	P23C0	0.0007518283097532636
176	P11E7	P23C90	0.0006152687091913611
177	P11E7	P2E0	0.0012901103087606283
178	P11E7	P2E7	0.0014023342079073555
179	P11E7	P38C0	0.0006686969272167706
180	P11E7	P38C7	0.0010471289850211471
181	P11E7	P38C90	0.0008295947872451815
182	P11E7	P7C0	0.001041002761844062
183	P11E7	P7C7	0.0012585755885691724
184	P11E7	P7C90	0.0013084975369458127
185	P11E7	P8C0	0.0018501998876664354
186	P11E7	P8C7	0.0018500929176130498
187	P11E7	P8C90	0.0018582448258205183
188	P11E7	P9E7	0.0004957316663305774
189	P11E7	P9E90	0.0005065797805588
190	P13E0	P13E7	0.0
191	P13E0	P13E90	0.0
192	P13E0	P14E7	0.001516853393239442
193	P13E0	P15E0	0.0026812227074235807
194	P13E0	P15E7	0.0028493568974852874
195	P13E0	P15E90	0.0020576363043502705
196	P13E0	P17E7	0.00282132495807937
197	P13E0	P17E90	0.0025690669446719787
198	P13E0	P19E7	0.0020522822543083373
199	P13E0	P1E0	0.0023895270443257265
200	P13E0	P1E7	0.002701992171525384
201	P13E0	P1E90	0.0026241862499369185
202	P13E0	P20E0	0.002422501960024313
203	P13E0	P20E7	0.002480826010237775
204	P13E0	P20E90	0.002469243521507722
205	P13E0	P21E0	0.0024852945409881686
206	P13E0	P21E7	0.0024873450864025134
207	P13E0	P22E0	0.0028370938909097376
208	P13E0	P22E7	0.002860671102779826
209	P13E0	P22E90	0.002834975960470304
210	P13E0	P23C0	0.00040074806305102857
211	P13E0	P23C90	0.0007131913994400127
212	P13E0	P2E0	0.0022149302707136997
213	P13E0	P2E7	0.0018996646678890595
214	P13E0	P38C0	0.0015206684182514003
215	P13E0	P38C7	0.002009066556769009
216	P13E0	P38C90	0.0017396003985880525
217	P13E0	P7C0	0.0016765218967353134
218	P13E0	P7C7	0.00202807279713935
219	P13E0	P7C90	0.0019291186683569421
220	P13E0	P8C0	0.0022608425521633327
221	P13E0	P8C7	0.002269334644887957
222	P13E0	P8C90	0.002269197584124245
223	P13E0	P9E7	0.002527828285068074
224	P13E0	P9E90	0.0027924445474166
225	P13E7	P13E90	0.0
226	P13E7	P14E7	0.001528170232397209
227	P13E7	P15E0	0.0026937440418404917
228	P13E7	P15E7	0.0028538153110303074
229	P13E7	P15E90	0.002038494892500366
230	P13E7	P17E7	0.0028425241614553724
231	P13E7	P17E90	0.0025727548984880405
232	P13E7	P19E7	0.002056442791511704
233	P13E7	P1E0	0.0023590146840116923
234	P13E7	P1E7	0.002719298245614035
235	P13E7	P1E90	0.0026278109997473257
236	P13E7	P20E0	0.0024264134961530315
237	P13E7	P20E7	0.0024852547386107074
238	P13E7	P20E90	0.002473192515752401
239	P13E7	P21E0	0.0024885421370715913
240	P13E7	P21E7	0.0024916725679964328
241	P13E7	P22E0	0.002832482697806162
242	P13E7	P22E7	0.0028559227032509474
243	P13E7	P22E90	0.002830339818787048
244	P13E7	P23C0	0.0004134090439307905
245	P13E7	P23C90	0.0007404567031165294
246	P13E7	P2E0	0.0022084926581308123
247	P13E7	P2E7	0.0019184652278177458
248	P13E7	P38C0	0.0015401931165215331
249	P13E7	P38C7	0.00201177836048661
250	P13E7	P38C90	0.001768039928940022
251	P13E7	P7C0	0.0017006802721088435
252	P13E7	P7C7	0.002030402607464401
253	P13E7	P7C90	0.0019306616653335907
254	P13E7	P8C0	0.002273257673325093
255	P13E7	P8C7	0.002281723738569774
