	S1	S2	Distance
0	P11E90	P12E0	0.012951204316184366
1	P11E90	P12E90	0.012295618051013734
2	P11E90	P13E0	0.010119027773147068
3	P11E90	P14E7	0.011415558874414065
4	P11E90	P14E90	0.010541161155007504
5	P11E90	P15E0	0.0077823085738653024
6	P11E90	P18E0	0.014028558136205847
7	P11E90	P19E0	0.009127686275732514
8	P11E90	P19E7	0.008633924886504333
9	P11E90	P1E0	0.012627075022519625
10	P11E90	P1E7	0.0125077976326782
11	P11E90	P1E90	0.012824184073864823
12	P11E90	P20E90	0.010424394164193867
13	P11E90	P25C0	0.012307005526222619
14	P11E90	P25C7	0.012194642534221265
15	P11E90	P25C90	0.011692261399417536
16	P11E90	P2E0	0.004335059248705564
17	P11E90	P38C0	0.012827810693583689
18	P11E90	P38C7	0.013045922270974189
19	P11E90	P4E90	0.012572872925924416
20	P11E90	P5E0	0.014078698665444755
21	P11E90	P6C0	0.0009892802213514495
22	P11E90	P6C7	0.000977095947744601
23	P11E90	P6C90	0.001094017094017094
24	P11E90	P7C0	0.0151196691301105
25	P12E0	P12E90	0.015096887620552151
26	P12E0	P13E0	0.015743351578481782
27	P12E0	P14E7	0.012839195979899498
28	P12E0	P14E90	0.013475804805009189
29	P12E0	P15E0	0.011025947542366922
30	P12E0	P18E0	0.0073429733393583375
31	P12E0	P19E0	0.009272101505111215
32	P12E0	P19E7	0.007868441830705982
33	P12E0	P1E0	0.01497187023502813
34	P12E0	P1E7	0.014989265329632927
35	P12E0	P1E90	0.015073951335250352
36	P12E0	P20E90	0.015602201459106617
37	P12E0	P25C0	0.014152866242038216
38	P12E0	P25C7	0.013967092293618172
39	P12E0	P25C90	0.013041515490979618
40	P12E0	P2E0	0.013262267249297225
41	P12E0	P38C0	0.014802159680742846
42	P12E0	P38C7	0.014771525143844983
43	P12E0	P4E90	0.015185195104314524
44	P12E0	P5E0	0.007021966150522146
45	P12E0	P6C0	0.01316464133723017
46	P12E0	P6C7	0.013259457393962552
47	P12E0	P6C90	0.013556592060669104
48	P12E0	P7C0	0.005113555206399
49	P12E90	P13E0	0.012970681514406156
50	P12E90	P14E7	0.011715327435629292
51	P12E90	P14E90	0.01157649899682179
52	P12E90	P15E0	0.008989253071746627
53	P12E90	P18E0	0.014566202961507301
54	P12E90	P19E0	0.009617231241967174
55	P12E90	P19E7	0.009524034226752234
56	P12E90	P1E0	0.012577850192626883
57	P12E90	P1E7	0.012579930310469098
58	P12E90	P1E90	0.012616842936762188
59	P12E90	P20E90	0.012860397861712383
60	P12E90	P25C0	0.012652258761906834
61	P12E90	P25C7	0.012642525533890437
62	P12E90	P25C90	0.012286682494267568
63	P12E90	P2E0	0.012573358386239663
64	P12E90	P38C0	0.012521900052332592
65	P12E90	P38C7	0.012629653127167033
66	P12E90	P4E90	0.012953809442645304
67	P12E90	P5E0	0.014663722938016937
68	P12E90	P6C0	0.012231836306247858
69	P12E90	P6C7	0.012285778522370415
70	P12E90	P6C90	0.012649994392732983
71	P12E90	P7C0	0.0152958475849502
72	P13E0	P14E7	0.011946078796454904
73	P13E0	P14E90	0.011665476950820904
74	P13E0	P15E0	0.008763459471277352
75	P13E0	P18E0	0.014279797597824717
76	P13E0	P19E0	0.009564916849525372
77	P13E0	P19E7	0.009257607800171564
78	P13E0	P1E0	0.013572320021019444
79	P13E0	P1E7	0.013608478317320177
80	P13E0	P1E90	0.01370988979419205
81	P13E0	P20E90	0.001968519562163149
82	P13E0	P25C0	0.01231628407347055
83	P13E0	P25C7	0.012164663471253405
84	P13E0	P25C90	0.01177529438235956
85	P13E0	P2E0	0.011463836887003167
86	P13E0	P38C0	0.013447725788721103
87	P13E0	P38C7	0.01352770894977828
88	P13E0	P4E90	0.013282589603111539
89	P13E0	P5E0	0.014668689934243804
90	P13E0	P6C0	0.010166527562497515
91	P13E0	P6C7	0.010207712318044168
92	P13E0	P6C90	0.010412229636991812
93	P13E0	P7C0	0.015624733184201
94	P14E7	P14E90	0.0008558387219475085
95	P14E7	P15E0	0.0037559701377189053
96	P14E7	P18E0	0.011597668509938723
97	P14E7	P19E0	0.008383992624391368
98	P14E7	P19E7	0.008204313881169776
99	P14E7	P1E0	0.01189634014292933
100	P14E7	P1E7	0.01175582711677455
101	P14E7	P1E90	0.012008486562942008
102	P14E7	P20E90	0.011882959240172068
103	P14E7	P25C0	0.010736131319837828
104	P14E7	P25C7	0.010541273362622703
105	P14E7	P25C90	0.010331762314019038
106	P14E7	P2E0	0.011471481067263142
107	P14E7	P38C0	0.011906501095690285
108	P14E7	P38C7	0.012067933775966717
109	P14E7	P4E90	0.0014725607978071965
110	P14E7	P5E0	0.012438859069009104
111	P14E7	P6C0	0.011340059684524655
112	P14E7	P6C7	0.011332684138476086
113	P14E7	P6C90	0.012244407986875275
114	P14E7	P7C0	0.0114972114972114
115	P14E90	P15E0	0.00377165112227119
116	P14E90	P18E0	0.011583011583011582
117	P14E90	P19E0	0.00866628546923022
118	P14E90	P19E7	0.007985084464867512
119	P14E90	P1E0	0.011576200801146595
120	P14E90	P1E7	0.011526602610067403
121	P14E90	P1E90	0.011649862838006342
122	P14E90	P20E90	0.011790439607341016
123	P14E90	P25C0	0.01111091358375851
124	P14E90	P25C7	0.011044012839344976
125	P14E90	P25C90	0.009886670776234056
126	P14E90	P2E0	0.010641425127873479
127	P14E90	P38C0	0.011443678245918914
128	P14E90	P38C7	0.01175589132490144
129	P14E90	P4E90	0.0015061880738939499
130	P14E90	P5E0	0.012580957343854686
131	P14E90	P6C0	0.010591334686176084
132	P14E90	P6C7	0.010531737292650872
133	P14E90	P6C90	0.010634415889068447
134	P14E90	P7C0	0.012568145464042
135	P15E0	P18E0	0.010148584244463134
136	P15E0	P19E0	0.006307481184101738
137	P15E0	P19E7	0.005870858868460787
138	P15E0	P1E0	0.00949866685377491
139	P15E0	P1E7	0.009299457959770854
140	P15E0	P1E90	0.009538038202797262
141	P15E0	P20E90	0.008725974091605882
142	P15E0	P25C0	0.00878184360114189
143	P15E0	P25C7	0.008586609989373007
144	P15E0	P25C90	0.008244206773618538
145	P15E0	P2E0	0.007993268826251577
146	P15E0	P38C0	0.009317473310228322
147	P15E0	P38C7	0.009524614409465455
148	P15E0	P4E90	0.003919163911698838
149	P15E0	P5E0	0.0101342699301211
150	P15E0	P6C0	0.007792076794405171
151	P15E0	P6C7	0.0078058330405100145
152	P15E0	P6C90	0.008233368351616135
153	P15E0	P7C0	0.0110164699874149
154	P18E0	P19E0	0.009478756022777047
155	P18E0	P19E7	0.0077632742963404285
156	P18E0	P1E0	0.013831555245804964
157	P18E0	P1E7	0.013749555318392032
158	P18E0	P1E90	0.013886459827206267
159	P18E0	P20E90	0.01414176511466296
160	P18E0	P25C0	0.012581868321268529
161	P18E0	P25C7	0.012511560542342122
162	P18E0	P25C90	0.01202364872345608
163	P18E0	P2E0	0.013427642030410773
164	P18E0	P38C0	0.013233050697129883
165	P18E0	P38C7	0.013279727095516568
166	P18E0	P4E90	0.01397785792467388
167	P18E0	P5E0	0.006446011366028205
168	P18E0	P6C0	0.014152899702771825
169	P18E0	P6C7	0.014143223828145188
170	P18E0	P6C90	0.014633191406058826
171	P18E0	P7C0	0.0056315622017181
172	P19E0	P19E7	0.00044666358256097757
173	P19E0	P1E0	0.01003707668202479
174	P19E0	P1E7	0.009928593132786387
175	P19E0	P1E90	0.01005728929978917
176	P19E0	P20E90	0.009545049063336307
177	P19E0	P25C0	0.009411590883906475
178	P19E0	P25C7	0.009314121385494426
179	P19E0	P25C90	0.009024730239041767
180	P19E0	P2E0	0.009319068765980352
181	P19E0	P38C0	0.009744374381800197
182	P19E0	P38C7	0.00987867633249446
183	P19E0	P4E90	0.009955778186514304
184	P19E0	P5E0	0.00866318648766474
185	P19E0	P6C0	0.009086050240513094
186	P19E0	P6C7	0.009121526803255684
187	P19E0	P6C90	0.009109988699001361
188	P19E0	P7C0	0.0088795946272018
189	P19E7	P1E0	0.009795609262201296
190	P19E7	P1E7	0.00971422116796566
191	P19E7	P1E90	0.009796611245081863
192	P19E7	P20E90	0.009243617877835841
193	P19E7	P25C0	0.00904528937060517
194	P19E7	P25C7	0.008953251295441176
195	P19E7	P25C90	0.008319665055248619
196	P19E7	P2E0	0.008816309292319604
197	P19E7	P38C0	0.009705250957056917
198	P19E7	P38C7	0.009828852025158034
199	P19E7	P4E90	0.009645122835682786
200	P19E7	P5E0	0.007842957391184699
201	P19E7	P6C0	0.008660334718776174
202	P19E7	P6C7	0.00869366997068048
203	P19E7	P6C90	0.008681127370253611
204	P19E7	P7C0	0.0075454576009141
205	P1E0	P1E7	3.902530400711821e-05
206	P1E0	P1E90	4.588453920451504e-05
207	P1E0	P20E90	0.01357733175914994
208	P1E0	P25C0	0.012726095731312594
209	P1E0	P25C7	0.012734443675174447
210	P1E0	P25C90	0.01224159234147709
211	P1E0	P2E0	0.012795318194803958
212	P1E0	P38C0	0.003036205768002334
213	P1E0	P38C7	0.0029836017546970525
214	P1E0	P4E90	0.01339882090376047
